legacy_id,centre,d,cluster,id,name,latitude,longitude,type,type_norm
108123,0,165.1601112253,0,7620,Estação Tubo Winston Churchill,-25.520712670222995,-49.295568839131995,Estação tubo,Tube station
108124,0,164.602771679229,0,7621,Estação Tubo Winston Churchill,-25.520710249718004,-49.29545385416499,Estação tubo,Tube station
150270,0,355.949315184114,0,10571,"Rua Engenheiro João Bley Filho, 95 - Pinheirinho",-25.521545341482994,-49.29257307288199,Chapéu chinês,Street bus stop
150271,0,470.500485272505,0,10572,"Rua Hélio Dirceu Woitikiw, 122 - Pinheirinho",-25.522964011280994,-49.292860233135,Domus,Street bus stop
150272,0,88.588520184053,0,10573,"Rua André Ferreira Barbosa, 8391 - Pinheirinho",-25.519428276483005,-49.29444865889501,Novo mobiliário,Street bus stop
150330,1,0.0,0,10630,"Av. Winston Churchill, 2546 - Capão Raso",-25.519229941942015,-49.295454463263994,Domus,Street bus stop
150331,0,99.645372896221,0,10631,"Av. Winston Churchill, 2472 - Capão Raso",-25.51834886407902,-49.29566769887999,Domus,Street bus stop
150332,0,460.737928592895,0,10632,"Rua Léon Nicolas, 2081 - Capão Raso",-25.515159644727,-49.294443608469,Domus,Street bus stop
150334,0,315.543480776953,0,10633,"Rodovia BR476, 19401 - Pinheirinho",-25.521965671042004,-49.294471516533,Sem demarcação,Street bus stop
150751,0,167.117049960252,0,10969,"Av. Winston Churchill, 2677 - Capão Raso",-25.520731874323012,-49.29538338472502,Placa em poste,Street bus stop
150827,0,490.55309956107,0,11021,"Rua Jorge Coleraus Barbosa, 55 - Pinheirinho",-25.520739981731,-49.290051162243,Placa em poste,Street bus stop
150828,0,580.730541818967,0,11022,"Rua Luciano Piuzi, 635 - Pinheirinho",-25.518358181924,-49.288742244244,Sem demarcação,Street bus stop
150842,0,572.493395007267,0,11028,"Rua Luciano Piuzi, 650 - Pinheirinho",-25.518306140039,-49.288852214813,Domus,Street bus stop
150843,0,475.392220551224,0,11029,"Rua Jorge Coleraus Barbosa, 2 - Pinheirinho",-25.520560864284,-49.290158450603,Domus,Street bus stop
150844,0,449.868756876167,0,11030,"Rua Engenheiro João Bley Filho, 1100 - Pinheirinho",-25.52180378863,-49.291385561228,Chapéu chinês,Street bus stop
150858,0,454.719117969833,0,11041,"Rua Engenheiro João Bley Filho, 1089 - Pinheirinho",-25.521907869345,-49.291425794363,Sem demarcação,Street bus stop
160244,0,572.247461837284,0,11336,"Rua Emanoel Voluz, 284 - Pinheirinho",-25.52401707510399,-49.29299211947899,Domus,Street bus stop
160301,0,248.25000248148,0,11376,"Av. Winston Churchill, 2770 - Capão Raso",-25.521459030920006,-49.29561681978201,Chapéu chinês,Street bus stop
170051,0,218.34747118267,0,11669,"Rua Joaquim Simões, 10 - Pinheirinho",-25.52114093887,-49.296043208143,Chapéu chinês,Street bus stop
170052,0,347.74619853375,0,11670,"Rua Mal. Otávio Saldanha Mazza, 8636 - Pinheirinho",-25.522075360031998,-49.297146011886,Novo mobiliário,Street bus stop
170122,0,483.217398013788,0,11734,"Rua Hélio Dirceu Woitikiw, 122 - Pinheirinho",-25.52304,-49.29273,Placa em poste,Street bus stop
170123,0,150.709368225416,0,11735,"Rua Mal. Otávio Saldanha Maza, 2152 - Capão Raso",-25.519286491621,-49.297219650297,Novo mobiliário,Street bus stop
170272,0,364.769656359569,0,11868,"Rua Atílio Brunete, 2438 -Capão Raso",-25.521161413978,-49.298910827583,Domus,Street bus stop
170273,0,595.246045403122,0,11869,"Rua Doutor Valdemiro Pereira, 316 -Capão Raso",-25.514295481426,-49.298159809059,Placa em cano,Street bus stop
170274,0,485.155059408795,0,11870,"Rua Atílio Brunete, 1806 - Capão Raso",-25.515776900418,-49.298930944151,Chapéu chinês,Street bus stop
170275,0,505.676990029359,0,11871,"Rua Atílio Brunete, 1805 - Capão Raso",-25.515623191945,-49.299065054602,Placa em poste,Street bus stop
170276,0,351.819518720229,0,11872,"Rua Atílio Brunete, 1998 - Capão Raso",-25.517472521777,-49.298884005493,Domus,Street bus stop
170277,0,366.395539828139,0,11873,"Rua Atílio Brunete, 1999 - Capão Raso",-25.517382960648,-49.299011410421,Placa em poste,Street bus stop
170278,0,287.759670125143,0,11874,"Rua Atílio Brunete, 2188 - Capão Raso",-25.519358131103,-49.29882365579,Chapéu chinês,Street bus stop
170279,0,299.39904272878,0,11875,"Rua Atílio Brunete, 2187 - Capão Raso",-25.5191293906,-49.298961789555,Placa em poste,Street bus stop
170281,0,342.340336309773,0,11876,"Rua Atílio Brunete, 2437 - Capão Raso",-25.520762678919,-49.298934967465,Placa em cano,Street bus stop
170282,0,545.60464374359,0,11877,"Rua Orestes Códega, 445 - Pinheirinho",-25.522512043001,-49.300209016747,Chapéu chinês,Street bus stop
170283,0,535.266533096491,0,11878,"Rua Orestes Códega, 446 - Pinheirinho",-25.522409173045,-49.300166101402,Placa em cano,Street bus stop
170983,0,412.641953387461,0,12309,"Rua Mal. Otávio Saldanha Maza, 1766 - Capão Raso",-25.515806160069,-49.297320355472,Novo mobiliário,Street bus stop
160073,0,311.359836875908,1,11172,"Rodovia BR476, 21251 - Pinheirinho",-25.536584739941002,-49.301261031223014,Domus,Street bus stop
160074,0,298.674491343813,1,11173,"Rodovia BR476, 21152 - Cidade Industrial",-25.536449209527994,-49.30153595764701,Chapéu chinês,Street bus stop
160075,0,51.916418609192,1,11174,"Rodovia BR476, 20917 - Pinheirinho",-25.53412943755599,-49.30063071210498,Domus,Street bus stop
160076,0,586.882051803034,1,11175,"Rodovia BR476 - Pista Lateral, 20227 - Pinheirinho",-25.52887878983,-49.29852574355098,Chapéu chinês,Street bus stop
160079,0,470.298917535785,1,11178,"Rua Nicola Pellanda, 678 - Pinheirinho",-25.535055173535998,-49.295786642623,Novo mobiliário,Street bus stop
160080,0,480.697079820893,1,11179,"Rua Nicola Pellanda, 675 - Pinheirinho",-25.535028551163002,-49.295648508858,Novo mobiliário,Street bus stop
160321,0,408.22532376207,1,11394,"Alameda Nsa. Sra. do Sagrado Coração, 471 - Pinheirinho",-25.531962390076995,-49.29689648861301,Chapéu chinês,Street bus stop
160322,0,472.969240649727,1,11395,"Alameda Nsa. Sra. do Sagrado Coração, 540 - Pinheirinho",-25.531411775602002,-49.29644990081199,Domus,Street bus stop
160356,0,598.405209358324,1,11424,"Rua Carlópolis, 117 - Pinheirinho",-25.534953816196,-49.294198186344,Chapéu chinês,Street bus stop
160357,0,588.86446851102,1,11425,"Rua Carlópolis, 116 - Pinheirinho",-25.534933244346,-49.294306815809,Chapéu chinês,Street bus stop
160438,0,460.770347152442,1,11478,"Rodovia BR476 - Pista Lateral, 20228 - Pinheirinho",-25.529798854541994,-49.299592186508,Chapéu chinês,Street bus stop
160439,0,425.681787042488,1,11479,"Rua Nicola Pellanda, 40 - Pinheirinho",-25.530401300705,-49.298724414057,Placa em poste,Street bus stop
170121,1,0.0,1,11733,"Rodovia BR476 - Pista Lateral, 20916 - Pinheirinho",-25.53378939418001,-49.301047795606,Domus,Street bus stop
170258,0,497.399601560679,1,11862,"R. Valdeci dos Santos, 114 - Pinheirinho",-25.529320880788,-49.300780326879,Chapéu chinês,Street bus stop
170682,0,147.655536331764,1,12180,"Rua João Chede, 2 - Pinheirinho",-25.534788802708,-49.302187668648,Chapéu chinês,Street bus stop
160072,1,0.0,2,11171,"Rodovia BR476, 21283 - Cidade Industrial",-25.539911210059003,-49.301985597552985,Domus,Street bus stop
160254,0,507.877642940478,2,11345,"Rua Doutor Plínio Gonçalves Marques, 755 - Pinheirinho",-25.538073093906,-49.2965344948,Placa em cano,Street bus stop
160255,0,424.835554424965,2,11346,"Av. Quarto Centenário da Cidade do Rio de Janeiro, 36 - Cidade Industrial",-25.54352,-49.30035,Domus,Street bus stop
160256,0,289.962681274654,2,11347,"Rua Vidal Henrique Mengue, 91 - Pinheirinho",-25.53999367623,-49.298587621397,Sem demarcação,Street bus stop
160257,0,298.581249898481,2,11348,"Rua Vidal Henrique Mengue, 90 - Pinheirinho",-25.539720202835,-49.298493744081,Chapéu chinês,Street bus stop
160258,0,386.844685806546,2,11349,"Rua Vidal Henrique Mengue, 251 - Pinheirinho",-25.541946693756,-49.298307330555,Placa em cano,Street bus stop
160259,0,390.389802801092,2,11350,"Rua Vidal Henrique Mengue, 252 - Pinheirinho",-25.541917652836,-49.298229546494,Chapéu chinês,Street bus stop
160263,0,521.609454229736,2,11351,"Rua Doutor Plínio Gonçalves Marques, 756 -Pinheirinho",-25.538176155507,-49.296303720421,Sem demarcação,Street bus stop
170378,0,310.166558635717,2,11960,"Rodovia BR476, 21690 - Cidade Industrial",-25.542569094364996,-49.30308905130401,Domus,Street bus stop
170491,0,594.065055891765,2,12027,"Av. Juscelino Kubitscheck de Oliveira, 164 -Cidade Industrial",-25.540803047464,-49.308853023839994,Domus,Street bus stop
102001,0,594.957806002641,3,7173,Praça Rui Barbosa - 666 - Novo Mundo,-25.43588731128,-49.274486810976,Novo mobiliário,Street bus stop
102017,0,492.644017144957,3,7188,Praça Rui Barbosa - 560 - Alferes Poli,-25.43665934794,-49.273806870989,Novo mobiliário,Street bus stop
102021,0,592.112253713322,3,7192,Praça Rui Barbosa - 474 - Jd Itiberê,-25.435384701039,-49.271721453481,Novo mobiliário,Street bus stop
102022,0,576.730565673929,3,7193,Praça Rui Barbosa - 471 - Vila São Paulo,-25.435521556566,-49.271662444882,Novo mobiliário,Street bus stop
102024,0,551.893221084488,3,7194,Praça Rui Barbosa - 472 - Uberaba,-25.435743189522,-49.271563203149,Novo mobiliário,Street bus stop
102025,0,484.046426172668,3,7195,Praça Rui Barbosa - 365 - Jd Social/Batel  /  370-Rua XV / Barigui,-25.436444418977,-49.272614629083,Novo mobiliário,Street bus stop
102027,0,474.505647475253,3,7197,Praça Rui Barbosa - 385 - Cristo Rei,-25.436612761883,-49.273029030375,Novo mobiliário,Street bus stop
102028,0,492.390680777409,3,7198,Praça Rui Barbosa - 671 - Portão,-25.436699355444,-49.273913488798,Novo mobiliário,Street bus stop
102029,0,491.859190442542,3,7199,Praça Rui Barbosa - 673 - Formosa,-25.436758699247,-49.274057657533,Novo mobiliário,Street bus stop
102030,0,492.11593465799,3,7200,Praça Rui Barbosa - 674 - Nsa. Sra. Da Luz,-25.436806537598,-49.274183721357,Novo mobiliário,Street bus stop
102031,0,504.046205904766,3,7201,Praça Rui Barbosa - 860 - Vila Sandra,-25.436801693208995,-49.274457306676,Novo mobiliário,Street bus stop
102032,0,524.487714169098,3,7202,Praça Rui Barbosa - 861 - Tramontina,-25.436623661775,-49.274535090738,Novo mobiliário,Street bus stop
102033,0,546.121585039872,3,7203,Praça Rui Barbosa - 670 - São Jorge,-25.436437152371,-49.274620921426,Novo mobiliário,Street bus stop
108025,0,531.771612248924,3,7524,Estação Tubo Praça Eufrasio Correia,-25.437592529999996,-49.266727259999996,Estação tubo,Tube station
108026,0,529.193070423566,3,7525,Estação Tubo Praça Eufrasio Correia,-25.437670038693,-49.26668166144701,Estação tubo,Tube station
108027,0,195.673314482072,3,7526,Estação Tubo Alferes Poli / Catedral da Fé,-25.439140453466,-49.270409143407996,Estação tubo,Tube station
108028,0,137.304140569657,3,7527,Estação Tubo Alferes Poli / Catedral da Fé,-25.439473900675,-49.271566553349,Estação tubo,Tube station
108031,0,379.339847671187,3,7529,Estação Tubo Praça Oswaldo Cruz,-25.441207339035,-49.275852571199,Estação tubo,Tube station
108032,0,491.509499179301,3,7530,Estação Tubo Praça Oswaldo Cruz,-25.441600910618,-49.277095755077,Estação tubo,Tube station
108067,0,344.772714876116,3,7564,Estação Tubo UTFPR,-25.438864496384998,-49.268206533687,Estação tubo,Tube station
108068,0,362.752901923851,3,7565,Estação Tubo UTFPR - Desembarque,-25.438600202675,-49.268210263199,Estação tubo,Tube station
108069,0,588.532276511705,3,7566,Estação Tubo Getúlio Vargas,-25.443625749759,-49.26570537378,Estação tubo,Tube station
108213,0,338.590210091727,3,7700,Estação Tubo UTFPR,-25.439078856746,-49.26810326864,Estação tubo,Tube station
108214,0,354.79434899702,3,7701,Estação Tubo UTFPR - Desembarque,-25.438807575773,-49.268115338581,Estação tubo,Tube station
108216,0,561.603848934475,3,7703,Estação Tubo Praça Rui Barbosa - 603 -Pinheirinho / Rui Barbosa,-25.436130098449,-49.274241942317,Estação tubo,Tube station
109062,0,506.417962214485,3,7763,Estação Tubo Praça Rui Barbosa - 506 - Bairro Novo,-25.436156431226,-49.27117995561199,Estação tubo,Tube station
109063,0,470.766119033447,3,7764,Estação Tubo Praça Rui Barbosa - 210 - CIC / Cabral,-25.436484639904,-49.271032434116,Estação tubo,Tube station
109068,0,52.274821768963,3,7768,Estação Tubo Sete de Setembro,-25.440314255936,-49.271795462059,Estação tubo,Tube station
109073,0,295.680848676286,3,7773,Estação Tubo Westphalen / Iguaçu,-25.441787999713,-49.268292114554995,Estação tubo,Tube station
109074,0,414.933990896849,3,7774,Estação Tubo Westphalen / Getúlio Vargas,-25.443506463375,-49.268243834793,Estação tubo,Tube station
110022,0,185.232483583986,3,7855,"Rua Vinte e Quatro de Maio, 280-350 - Centro",-25.439756734365,-49.27324001778599,Novo mobiliário,Street bus stop
110023,0,394.04271903968,3,7856,"Rua Vinte e Quatro de Maio, 712 - Rebouças",-25.444237601078004,-49.27107815732,Novo mobiliário,Street bus stop
110024,0,328.085097727683,3,7857,"Rua Alferes Poli, 787 - Rebouças",-25.44347817673201,-49.270140950921004,Novo mobiliário,Street bus stop
110026,1,0.0,3,7859,"Rua Alferes Poli, 400 - Rebouças",-25.440705808682996,-49.27145648288698,Novo mobiliário,Street bus stop
110052,0,425.697996586658,3,7883,"Av. Iguaçu, 462 - Rebouças",-25.440982096737,-49.266481978174,Novo mobiliário,Street bus stop
110060,0,180.256746612928,3,7891,"R. Des. Westphalen, 824 - Centro",-25.439884053692996,-49.269636043355,Sem demarcação,Street bus stop
110061,0,515.928284811483,3,7892,"Rua Des. Westphalen, 1345 - Rebouças",-25.444263942277,-49.26757690770899,Novo mobiliário,Street bus stop
110063,0,317.21950507948,3,7894,"Rua Des. Westphalen, 1136 - Rebouças",-25.442390370411,-49.268457026428,Placa em cano,Street bus stop
110081,0,499.156852207783,3,7912,"Av. Silva Jardim, 5129 - Água Verde",-25.443193510851,-49.276324538643,Novo mobiliário,Street bus stop
110082,0,195.358173234654,3,7913,"Av. Silva Jardim, 4713 - Água Verde",-25.441958250828,-49.273061631377,Novo mobiliário,Street bus stop
110088,0,96.841714837572,3,7918,"Av. Silva Jardim, 989 - Rebouças",-25.440927646741,-49.270359305794,Chapéu chinês,Street bus stop
110089,0,357.76214217939,3,7919,"Av. Visc. de Guarapuava, 2022 - Centro",-25.439232384366004,-49.275182665533,Novo mobiliário,Street bus stop
110090,0,566.57829932668,3,7920,"Av. Visc. de Guarapuava, 2302 - Centro",-25.440394414877,-49.278082133478,Novo mobiliário,Street bus stop
110207,0,227.184535895462,3,8006,"Av. Iguaçu, 832 - Rebouças",-25.442215155252,-49.269662524418,Novo mobiliário,Street bus stop
110208,0,300.625071209149,3,8007,"Av. Iguaçu, 1184 - Rebouças",-25.443296676303,-49.272462905592,Novo mobiliário,Street bus stop
110209,0,543.53375433474,3,8008,"Av. Iguaçu, 1438 - Rebouças",-25.444475004665,-49.27551123613701,Novo mobiliário,Street bus stop
110211,0,504.354532380179,3,8010,"Av. Pres. Getúlio Vargas, 1309 - Rebouças",-25.44519798151901,-49.272273809856,Novo mobiliário,Street bus stop
110222,0,564.963669936544,3,8014,"Rua Eng. Rebouças, 2417 - Rebouças",-25.445327294412,-49.268706142902,Placa em cano,Street bus stop
110400,0,584.734947758531,3,8027,"Rua Doutor Pedrosa, 313 - Centro",-25.438426412683,-49.277630181259,Chapéu chinês,Street bus stop
110424,0,467.210412130846,3,8050,"Av. Pres. Getúlio Vargas, 767 - Rebouças",-25.443180689821,-49.26703288702,Novo mobiliário,Street bus stop
110428,0,241.844368419425,3,8053,"Av. Silva Jardim, 813 - Rebouças",-25.440299334828,-49.268672944254,Novo mobiliário,Street bus stop
110429,0,438.144374758072,3,8054,"Av. Silva Jardim, 589 - Água Verde",-25.439504875451,-49.266567410177,Novo mobiliário,Street bus stop
110456,0,360.218841566779,3,8061,"R. Lamenha Lins, 860 - Centro",-25.44323859475,-49.274087814678,Placa em cano,Street bus stop
108171,0,515.44295864068,3,15421,Praça Rui Barbosa - (Embarque)  Pinhais / Rui Barbosa - Centenário / Rui Barbosa,-25.436513706313,-49.274033826003,Estação tubo,Tube station
108125,0,575.442178705645,4,7622,Estação Tubo Sagrado Coração,-25.528058677408005,-49.291496254764006,Estação tubo,Tube station
108126,0,579.448106664367,4,7623,Estação Tubo Sagrado Coração,-25.527906194845,-49.291356779895004,Estação tubo,Tube station
150908,0,494.322437338486,4,11086,"R. Emanoel Voluz, 497 - Pinheirinho",-25.525594921010995,-49.29183122637399,Chapéu chinês,Street bus stop
160038,0,565.014533687871,4,11138,"Rua Isaac Ferreira da Cruz, 6018 - Pinheirinho",-25.528153440264,-49.29169157424,Novo mobiliário,Street bus stop
160077,0,75.737230380851,4,11176,"Rodovia BR476 - Pista Lateral, 19805 - Pinheirinho",-25.525703693944006,-49.29675635581999,Chapéu chinês,Street bus stop
160078,1,0.0,4,11177,Rodovia BR476 - Pista Lateral - Pinheirinho,-25.525878471402,-49.29761451901401,Domus,Street bus stop
160245,0,317.257377329705,4,11337,"Rua Mal. Otávio Saldanha Maza, 3046 - Capão Raso",-25.525816036122002,-49.293896099826,Chapéu chinês,Street bus stop
160316,0,502.384759756294,4,11389,"Alameda Nsa. Sra. do Sagrado Coração, 681 - Pinheirinho",-25.528462617253,-49.292783321089004,Domus,Street bus stop
160317,0,511.411563520511,4,11390,"Alameda Nsa. Sra. do Sagrado Coração, 680 - Pinheirinho",-25.528638092388004,-49.29281818980599,Chapéu chinês,Street bus stop
160318,0,529.013406172104,4,11391,"Alameda Nsa. Sra. do Sagrado Coração, 345 - Pinheirinho",-25.530154428898,-49.294895560688005,Chapéu chinês,Street bus stop
160319,0,544.813113965542,4,11392,"Alameda Nsa. Sra. do Sagrado Coração, 346 - Pinheirinho",-25.530292386735997,-49.294841916508,Chapéu chinês,Street bus stop
160362,0,242.349021400988,4,11430,"Rua Isaac Ferreira da Cruz, 6339 - Pinheirinho",-25.526603915867,-49.29493537991001,Chapéu chinês,Street bus stop
170252,0,487.579918462226,4,11856,"Rua Leonardo Pianovski, 565 - Pinheirinho",-25.523289010874,-49.30222737903,Chapéu chinês,Street bus stop
170253,0,484.988206225344,4,11857,"Rua Leonardo Pianovski, 564 - Pinheirinho",-25.523367675565,-49.302263588852,Placa em cano,Street bus stop
170254,0,332.425813129184,4,11858,"Rua Trinta e Um de Março, 464 -Pinheirinho",-25.52547708028,-49.301476360506,Domus,Street bus stop
170255,0,342.481399806273,4,11859,"Rua Trinta e Um de Março, 465- Pinheirinho",-25.525449245576,-49.301590354389,Sem demarcação,Street bus stop
170256,0,474.564838091725,4,11860,"Rua Nita Hubel, 282 - Pinheirinho",-25.527291162879,-49.302864403671,Chapéu chinês,Street bus stop
170257,0,484.184599248404,4,11861,"Rua 31 de Março, 3999 -  Cidade Industrial De Curitiba",-25.527239124867,-49.303006560749,Sem demarcação,Street bus stop
160037,0,588.552690552728,4,15441,"Rua Isaac Ferreira da Cruz, 6019 - Pinheirinho",-25.528187134998,-49.291405597553,Novo mobiliário,Street bus stop
105202,0,293.196991748246,5,7363,Terminal CIC - 652 - Vila Verde,-25.51165668622,-49.32478635582,Plataforma,Bus terminal
105203,0,305.687989313725,5,7364,Terminal CIC - 654 - Campo Alegre,-25.511699482852,-49.324640845404,Plataforma,Bus terminal
105204,0,316.201658032705,5,7365,Terminal CIC - 644 - Pinheirinho / CIC,-25.511734065683,-49.324518892031,Plataforma,Bus terminal
105205,0,327.234555631969,5,7366,Terminal CIC - 627 - Bosch / 628 - Carbomafra / 826 - Campo Comprido-CIC,-25.511767638017,-49.324391224537,Plataforma,Bus terminal
105206,0,339.39938120063,5,7367,Terminal CIC - 040 - Interbairros IV,-25.511802796662,-49.324250758266,Plataforma,Bus terminal
105207,0,341.216152583942,5,7368,Terminal CIC - 619 - Santa Rita/CIC - 685 - Rio Bonito/CIC - 773 - Vizinhança/Sta.Rita,-25.511660634502995,-49.324223294477,Plataforma,Bus terminal
105208,0,329.886172050065,5,7369,Terminal CIC - 653 - Sabará,-25.511621151705,-49.324355976686,Plataforma,Bus terminal
105209,0,314.283180018135,5,7370,Terminal CIC - 712 - Independência / CIC,-25.511575417238,-49.324539620867,Plataforma,Bus terminal
105210,0,298.285838402089,5,7371,Terminal CIC - 612 -  Portão / CIC,-25.51152440695,-49.324729241734,Plataforma,Bus terminal
105211,0,282.119217525792,5,7372,Terminal CIC - 040 - Interbairros IV,-25.511470575877,-49.324922652779,Plataforma,Bus terminal
105212,0,349.395073272118,5,7373,Terminal CIC - 627 - Bosch / 628 - Carbomafra,-25.511683830972,-49.324127784061,Plataforma,Bus terminal
109100,0,293.512184377779,5,7794,Terminal CIC - 210 - CIC/Cabral - 601 - CIC / Tiradentes,-25.511781903577,-49.32478816319501,Plataforma,Bus terminal
109673,0,295.791197333317,5,7832,Terminal CIC - 210 - CIC/Cabral - 601 - CIC / Tiradentes,-25.511784992244,-49.324761629105,Plataforma,Bus terminal
170085,0,530.146066041981,5,11699,"R. Padre Gastón, 262-332 - Cidade Industrial",-25.514060897616,-49.322876085185,Chapéu chinês,Street bus stop
170086,0,508.155209578049,5,11700,"Rua Padre Gaston, 262 - Cidade Industrial",-25.513966274723,-49.323102731847,Chapéu chinês,Street bus stop
170089,0,413.347416326262,5,11703,"Rua João Bettega, 6205 - Portão",-25.512426737275,-49.332958788818,Chapéu chinês,Street bus stop
170124,0,356.390573893324,5,11736,"R. Des. Cid Campelo, 4091 - Cidade Industrial",-25.512088483853002,-49.332360515787,Chapéu chinês,Street bus stop
170125,0,383.627319650925,5,11737,"Rua Des. Cid. Campelo, 3690 - Cidade Industrial",-25.515064030324996,-49.328661889977006,Domus,Street bus stop
170126,0,401.902152152383,5,11738,"Rua Des. Cid. Campelo, 3829 -Cidade Industrial",-25.515244366284005,-49.328156293577,Chapéu chinês,Street bus stop
170127,0,557.593472552423,5,11739,"Rua Des. Cid. Campelo, 3565 - Cidade Industrial",-25.516484925097,-49.326585860199,Domus,Street bus stop
170128,0,566.336677896593,5,11740,"Rua Des. Cid. Campelo, 3564 - Cidade Industrial",-25.516598692776,-49.32676288599401,Domus,Street bus stop
170154,0,372.626277714245,5,11763,"Rua Lea Moreira de Souza Moura, 11 - Cidade Industrial",-25.511753523337,-49.323857724667,Plataforma,Bus terminal
170236,0,448.248999640148,5,11841,"Rua Schirlei Solange Mantovani, 847 - Cidade Industrial",-25.507661058394,-49.327306648897,Chapéu chinês,Street bus stop
170237,0,409.241025138868,5,11842,"Rua Schirlei Solange Mantovani, 912 - Cidade Industrial",-25.507990282386,-49.3275158612,Chapéu chinês,Street bus stop
170238,0,170.501101474442,5,11843,"Rua Schirlei Solange Mantovani, 1125 - Cidade Industrial",-25.510098746992,-49.32812874596,Chapéu chinês,Street bus stop
170239,0,160.350868610231,5,11844,"Rua Schirlei Solange Mantovani, 1126 - Cidade Industrial",-25.510188313555,-49.328210553335,Chapéu chinês,Street bus stop
170320,0,563.978106938393,5,11912,"Rua Pedro Gusso, 3382 - Cidade Industrial",-25.508857419092,-49.322686870748,Novo mobiliário,Street bus stop
170321,0,572.312004699001,5,11913,"Rua Pedro Gusso, 3381 - Cidade Industrial",-25.508921568785997,-49.32251789158099,Novo mobiliário,Street bus stop
170326,0,585.731459848975,5,11914,"Rua Nelson Pizzani, 350 - Cidade Industrial",-25.51657,-49.33061,Placa em cano,Street bus stop
170610,0,428.029745055097,5,12123,"Rua Davi Xavier da Silva, 873 - Cidade Industrial",-25.508367868032,-49.32556046627,Chapéu chinês,Street bus stop
170611,0,461.096520130394,5,12124,"Rua Orlando Luís Lamarca, 872 - Cidade Industrial",-25.508556110233,-49.324595716429,Chapéu chinês,Street bus stop
170612,0,240.078351677694,5,12125,"Rua Davi Xavier da Silva, 1089 - Cidade Industrial",-25.510153214943,-49.326171044992,Placa em poste,Street bus stop
170613,0,296.106095934829,5,12126,"Rua Orlando Luís Lamarca, 1087 - Cidade Industrial",-25.510331137563,-49.325193379806,Chapéu chinês,Street bus stop
180074,0,18.460515321942,5,12470,"Rua Pedro Gusso, 4150 - Cidade Industrial",-25.511476635366993,-49.328306098635004,Novo mobiliário,Street bus stop
180075,1,0.0,5,12471,"Rua Pedro Gusso, 4093 - Cidade Industrial",-25.51163034915,-49.328224291259986,Novo mobiliário,Street bus stop
180076,0,207.714923674759,5,12472,"Rua Pedro Gusso, 4216 - Cidade Industrial",-25.512565941393994,-49.33033250754601,Novo mobiliário,Street bus stop
180077,0,219.250168890123,5,12473,"Rua Pedro Gusso, 4311 - Cidade Industrial",-25.512755963766,-49.330335189755,Novo mobiliário,Street bus stop
180078,0,317.805762358824,5,12474,"Rua João Bettega, 6006 - Cidade Industrial",-25.511046946372,-49.331872494167,Novo mobiliário,Street bus stop
180080,0,342.358357740859,5,12475,"Rua João Bettega, 5800 - Fazendinha",-25.508900976906,-49.33008211965,Novo mobiliário,Street bus stop
180170,0,397.90860743628,5,12561,"R. Des. Cid. Campelo, 4366 - Cidade Industrial",-25.51144030943,-49.332883686966,Chapéu chinês,Street bus stop
180501,0,492.230733203681,5,12874,"R. Des. Cid. Campelo, 4445 - Cidade Industrial",-25.510792282721,-49.33389191761,Chapéu chinês,Street bus stop
180502,0,496.495099936431,5,12875,"R. Des. Cid. Campelo, 4448 - Cidade Industrial",-25.510854010679,-49.33395763173,Domus,Street bus stop
180954,0,449.396990958378,5,13194,"Rua João Bettega, 6378 - Portão",-25.512550191478,-49.333355755753,Chapéu chinês,Street bus stop
160344,0,566.355025248926,6,11417,"Rua João Amadeu Pedro Bom, 523 - Tatuquara",-25.55118874608,-49.297864766068,Chapéu chinês,Street bus stop
160345,0,444.021861935092,6,11418,"Rua Ângelo Rigolino, 46 - Tatuquara",-25.550795544698,-49.299267929465,Chapéu chinês,Street bus stop
170379,0,116.199774600794,6,11961,"Rodovia Régis Bittencourt, 22790 - Cidade Industrial",-25.551460493622997,-49.305374537396,Chapéu chinês,Street bus stop
170490,1,0.0,6,12026,"Rodovia Régis Bittencourt, 22689 - Tatuquara",-25.550677658497992,-49.304471974062004,Chapéu chinês,Street bus stop
170669,0,568.619513120839,6,12177,"Rua Hasdrúbal Belegard, 904  - Cidade Industrial",-25.552731150707,-49.310578107834,Chapéu chinês,Street bus stop
170670,0,582.920946014565,6,12178,"Rua Hasdrúbal Belegard, 905  - Cidade Industrial",-25.552915059822,-49.310653209686,Chapéu chinês,Street bus stop
160346,0,565.900179592212,6,15346,"Rua João Amadeu Pedro Bom, 520 - Tatuquara",-25.55107380126,-49.29785671944,Placa em poste,Street bus stop
109021,1,0.0,7,7724,Estação Tubo Colégio Militar,-25.428907225605,-49.225112639325,Estação tubo,Tube station
130029,0,120.600186074794,7,8887,"Av. Victor Ferreira do Amaral, 2272 - Tarumã",-25.428618074257,-49.22647374982301,Novo mobiliário,Street bus stop
130207,0,473.429348765183,7,9045,"Av. Victor Ferreira do Amaral, 900 - Tarumã",-25.428446100641995,-49.230623870970994,Novo mobiliário,Street bus stop
130208,0,437.74639838027,7,9046,"Av. Victor Ferreira do Amaral, 2720 - Tarumã",-25.428264409307,-49.230169833845004,Novo mobiliário,Street bus stop
130210,0,165.750843284801,7,9048,"Av. Victor Ferreira do Amaral, 2405 - Tarumã",-25.428805806941998,-49.22704908365599,Novo mobiliário,Street bus stop
